0,0.9175,0.0425,0.165,0.085
0,0.655,0.375,0.41,0.11
0,0.97,0.61,0.06,0.26
0,0.4925,0.6675,0.065,0.075
0,0.8375,0.4725,0.075,0.085
0,0.275,0.285,0.13,0.14
0,0.1325,0.4375,0.075,0.085
0,0.775,0.365,0.05,0.06
0,0.6825,0.4275,0.065,0.065
0,0.0475,0.6175,0.095,0.165
0,0.3025,0.9525,0.055,0.085
0,0.515,0.045,0.07,0.07
0,0.29,0.815,0.11,0.19
0,0.095,0.3175,0.14,0.255
0,0.97,0.4375,0.06,0.095
0,0.78,0.305,0.26,0.23
0,0.53,0.33,0.28,0.1
0,0.78,0.7125,0.44,0.575
0,0.73,0.9025,0.51,0.195
0,0.5925,0.865,0.115,0.27
0,0.9525,0.49,0.095,0.22
0,0.2675,0.4625,0.385,0.275
0,0.3625,0.9025,0.075,0.195
0,0.8175,0.6425,0.365,0.215
0,0.2975,0.4225,0.315,0.105
0,0.0225,0.145,0.045,0.25
0,0.115,0.6275,0.06,0.115
0,0.4025,0.875,0.095,0.03
0,0.2925,0.0075,0.055,0.015
0,0.1775,0.865,0.055,0.1
0,0.0375,0.3275,0.055,0.085
0,0.0225,0.8825,0.045,0.125
0,0.2825,0.05,0.055,0.06
0,0.3575,0.305,0.045,0.05
0,0.015,0.03,0.03,0.06
0,0.53,0.23,0.22,0.05
0,0.72,0.5025,0.33,0.125
0,0.1075,0.09,0.215,0.11
0,0.0025,0.92,0.005,0.16
0,0.1225,0.245,0.175,0.2
0,0.145,0.43,0.08,0.26
0,0.3325,0.49,0.155,0.22
0,0.8725,0.02,0.255,0.04
0,0.9225,0.0425,0.125,0.085
0,0.07,0.7725,0.1,0.225
0,0.555,0.4425,0.31,0.075
0,0.5775,0.5225,0.245,0.095
0,0.925,0.1175,0.15,0.165
0,0.6025,0.105,0.125,0.21
0,0.1425,0.4625,0.285,0.185
0,0.2225,0.89,0.085,0.22
0,0.815,0.9875,0.37,0.025
0,0.555,0.0725,0.67,0.145
0,0.1675,0.655,0.335,0.18
0,0.2925,0.9025,0.345,0.195
0,0.175,0.1275,0.2,0.165
0,0.4275,0.335,0.205,0.22
0,0.17,0.9125,0.15,0.175
0,0.98,0.625,0.04,0.36
0,0.1825,0.0025,0.365,0.005
0,0.9825,0.03,0.035,0.06
0,0.6025,0.6575,0.195,0.055
0,0.01,0.26,0.02,0.1
0,0.9775,0.8275,0.045,0.345
0,0.075,0.875,0.15,0.25
0,0.92,0.2425,0.16,0.135
0,0.545,0.3175,0.22,0.105
0,0.625,0.94,0.31,0.12
0,0.3,0.785,0.12,0.1
0,0.48,0.19,0.26,0.18
0,0.85,0.865,0.04,0.06
0,0.18,0.895,0.36,0.21
0,0.7125,0.515,0.145,0.29
0,0.11,0.98,0.22,0.04
0,0.445,0.4875,0.65,0.625
0,0.915,0.9,0.17,0.2
0,0.3525,0.1425,0.705,0.285
0,0.72,0.065,0.28,0.13
0,0.5375,0.2175,0.375,0.185
0,0.0075,0.355,0.015,0.1
0,0.8675,0.0875,0.265,0.175
0,0.5225,0.9725,0.405,0.055
0,0.995,0.8875,0.01,0.095
0,0.1175,0.9625,0.235,0.075
0,0.7775,0.255,0.445,0.08
0,0.6625,0.2225,0.255,0.145
0,0.315,0.5075,0.25,0.155
0,0.285,0.495,0.25,0.16
0,0.7225,0.4275,0.325,0.065
0,0.9675,0.77,0.065,0.17
0,0.56,0.28,0.07,0.08
0,0.01,0.4625,0.02,0.085
0,0.5825,0.7325,0.155,0.055
0,0.7275,0.7525,0.095,0.055
0,0.4875,0.1,0.055,0.07
0,0.595,0.215,0.1,0.16
0,0.99,0.675,0.02,0.24
0,0.9275,0.0975,0.145,0.095
0,0.9375,0.21,0.125,0.09
0,0.8875,0.8325,0.225,0.335
0,0.27,0.045,0.2,0.09
0,0.9125,0.645,0.055,0.25
0,0.4725,0.245,0.325,0.16
0,0.2725,0.98,0.135,0.04
0,0.9925,0.5875,0.015,0.185
0,0.075,0.695,0.04,0.22
0,0.0075,0.0375,0.015,0.075
0,0.375,0.1375,0.25,0.275
0,0.9825,0.045,0.035,0.09
0,0.985,0.2325,0.03,0.115
0,0.5,0.6625,0.11,0.245
0,0.2725,0.5175,0.145,0.155
0,0.875,0.445,0.25,0.53
0,0.8625,0.92,0.215,0.16
0,0.645,0.655,0.1,0.23
0,0.38,0.97,0.3,0.06
0,0.625,0.16,0.08,0.28
0,0.365,0.765,0.18,0.27
0,0.3275,0.2875,0.535,0.095
0,0.89,0.7175,0.22,0.095
0,0.9675,0.0275,0.065,0.055
0,0.3725,0.915,0.025,0.05
0,0.3975,0.12,0.095,0.24
0,0.3375,0.755,0.045,0.07
0,0.5,0.67,0.13,0.12
0,0.925,0.1425,0.15,0.135
0,0.58,0.9625,0.1,0.075
0,0.8,0.7075,0.25,0.285
0,0.9525,0.4175,0.095,0.265
0,0.86,0.5725,0.26,0.075
0,0.06,0.05,0.06,0.06
0,0.1225,0.0525,0.085,0.105
0,0.8775,0.7775,0.065,0.075
0,0.1675,0.795,0.095,0.12
0,0.2575,0.33,0.075,0.08
0,0.3875,0.605,0.055,0.1
0,0.3775,0.3475,0.075,0.085
0,0.46,0.5575,0.05,0.075
0,0.865,0.645,0.06,0.08
0,0.5575,0.5925,0.065,0.105
0,0.575,0.8125,0.07,0.095
0,0.2975,0.1625,0.065,0.095
0,0.52,0.0675,0.05,0.065
0,0.6275,0.4775,0.065,0.075
0,0.435,0.3025,0.07,0.075
0,0.695,0.44,0.07,0.07
0,0.805,0.8325,0.07,0.065
0,0.77,0.8475,0.1,0.105
0,0.395,0.065,0.07,0.09
0,0.3525,0.0925,0.065,0.065
0,0.6075,0.555,0.055,0.07
0,0.66,0.76,0.06,0.09
0,0.705,0.5725,0.05,0.075
0,0.2475,0.0425,0.065,0.085
0,0.5225,0.15,0.055,0.08
0,0.48,0.22,0.06,0.08
0,0.455,0.4225,0.06,0.075
0,0.5025,0.64,0.055,0.1
0,0.32,0.4975,0.06,0.095
0,0.7425,0.535,0.045,0.06
0,0.75,0.7225,0.07,0.095
0,0.6625,0.655,0.065,0.07
0,0.8175,0.6975,0.055,0.075
0,0.38,0.2375,0.07,0.085
0,0.305,0.2375,0.08,0.085
0,0.3725,0.455,0.095,0.11
0,0.615,0.305,0.09,0.08
0,0.725,0.87,0.06,0.08
0,0.5825,0.705,0.065,0.09
0,0.7925,0.6,0.075,0.07
0,0.5275,0.4825,0.075,0.095
0,0.5,0.5,0.06,0.07
0,0.2075,0.1275,0.075,0.085
0,0.185,0.15,0.07,0.08
0,0.9525,0.32,0.095,0.1
0,0.4575,0.3625,0.115,0.135
0,0.1675,0.9625,0.065,0.075
0,0.18,0.33,0.15,0.29
0,0.0525,0.7,0.105,0.08
0,0.315,0.205,0.18,0.16
0,0.0225,0.68,0.045,0.16
0,0.1675,0.9625,0.335,0.075
0,0.79,0.17,0.17,0.1
0,0.7675,0.535,0.285,0.11
0,0.1975,0.7975,0.165,0.145
0,0.4225,0.3875,0.175,0.105
0,0.4825,0.485,0.155,0.09
0,0.51,0.0375,0.14,0.075
0,0.8525,0.165,0.155,0.28
0,0.7675,0.5825,0.445,0.075
0,0.4625,0.54,0.085,0.22
0,0.9975,0.8925,0.005,0.215
0,0.8025,0.1875,0.395,0.275
0,0.6725,0.585,0.305,0.19
0,0.3975,0.045,0.465,0.09
0,0.9525,0.0675,0.095,0.135
0,0.9675,0.7275,0.065,0.455
0,0.7775,0.88,0.145,0.23
0,0.5825,0.4325,0.315,0.075
0,0.165,0.3275,0.11,0.165
0,0.4275,0.2175,0.385,0.345
0,0.34,0.5225,0.28,0.085
0,0.1075,0.6475,0.215,0.135
0,0.04,0.035,0.08,0.07
0,0.96,0.7975,0.08,0.405
0,0.535,0.425,0.19,0.19
0,0.1175,0.14,0.225,0.23
0,0.6325,0.9475,0.095,0.105
0,0.1725,0.4375,0.275,0.115
0,0.9525,0.715,0.095,0.12
0,0.15,0.0325,0.23,0.065
0,0.29,0.4225,0.33,0.095
0,0.175,0.41,0.35,0.1
0,0.0875,0.9525,0.175,0.095
0,0.0725,0.745,0.145,0.16
0,0.14,0.735,0.28,0.17
0,0.765,0.5425,0.11,0.215
0,0.2875,0.9525,0.405,0.095
0,0.94,0.43,0.12,0.05
0,0.6275,0.135,0.155,0.22
0,0.8225,0.94,0.035,0.09
0,0.9075,0.345,0.045,0.09
0,0.9,0.59,0.07,0.11
0,0.99,0.26,0.02,0.1
0,0.805,0.76,0.04,0.1
0,0.905,0.8825,0.04,0.105
0,0.96,0.045,0.08,0.09
0,0.935,0.03,0.06,0.06
0,0.9875,0.1175,0.025,0.235
0,0.3675,0.0725,0.065,0.055
0,0.32,0.015,0.05,0.03
0,0.2225,0.0125,0.055,0.025
0,0.885,0.99,0.23,0.02
0,0.175,0.3675,0.1,0.025
0,0.965,0.8725,0.07,0.255
0,0.465,0.7,0.11,0.2
0,0.2675,0.93,0.265,0.14
0,0.9525,0.6525,0.095,0.095
0,0.76,0.13,0.2,0.15
0,0.625,0.2425,0.17,0.115
0,0.0575,0.0025,0.065,0.005
0,0.06,0.05,0.06,0.06
0,0.1225,0.0525,0.085,0.105
0,0.8775,0.7775,0.065,0.075
0,0.1675,0.795,0.095,0.12
0,0.2575,0.33,0.075,0.08
0,0.3875,0.605,0.055,0.1
0,0.3775,0.3475,0.075,0.085
0,0.46,0.5575,0.05,0.075
0,0.865,0.645,0.06,0.08
0,0.5575,0.5925,0.065,0.105
0,0.575,0.8125,0.07,0.095
0,0.2975,0.1625,0.065,0.095
0,0.52,0.0675,0.05,0.065
0,0.6275,0.4775,0.065,0.075
0,0.435,0.3025,0.07,0.075
0,0.695,0.44,0.07,0.07
0,0.805,0.8325,0.07,0.065
0,0.77,0.8475,0.1,0.105
0,0.395,0.065,0.07,0.09
0,0.3525,0.0925,0.065,0.065
0,0.6075,0.555,0.055,0.07
0,0.66,0.76,0.06,0.09
0,0.705,0.5725,0.05,0.075
0,0.2475,0.0425,0.065,0.085
0,0.5225,0.15,0.055,0.08
0,0.505,0.01,0.05,0.02
0,0.48,0.22,0.06,0.08
0,0.455,0.4225,0.06,0.075
0,0.5025,0.64,0.055,0.1
0,0.32,0.4975,0.06,0.095
0,0.7425,0.535,0.045,0.06
0,0.75,0.7225,0.07,0.095
0,0.6625,0.655,0.065,0.07
0,0.8175,0.6975,0.055,0.075
0,0.38,0.2375,0.07,0.085
0,0.305,0.2375,0.08,0.085
0,0.3725,0.455,0.095,0.11
0,0.615,0.305,0.09,0.08
0,0.725,0.87,0.06,0.08
0,0.5825,0.705,0.065,0.09
0,0.7925,0.6025,0.065,0.075
0,0.53,0.485,0.07,0.09
0,0.505,0.5,0.07,0.07
0,0.205,0.13,0.07,0.09
0,0.1825,0.1525,0.065,0.095
0,0.875,0.47,0.25,0.12
0,0.0125,0.3175,0.025,0.055
0,0.1425,0.3225,0.115,0.055
0,0.3175,0.3525,0.115,0.055
0,0.555,0.405,0.23,0.13
0,0.3325,0.035,0.155,0.07
0,0.4075,0.415,0.365,0.07
0,0.915,0.205,0.08,0.18
0,0.425,0.01,0.09,0.02
0,0.205,0.9,0.05,0.13
0,0.395,0.195,0.11,0.24
0,0.325,0.5,0.09,0.23
0,0.8525,0.7675,0.095,0.315
0,0.2225,0.7275,0.125,0.235
0,0.06,0.1275,0.12,0.235
0,0.7675,0.1325,0.115,0.095
0,0.9825,0.2025,0.035,0.065
0,0.77,0.0375,0.13,0.075
0,0.1775,0.255,0.115,0.15
0,0.9475,0.3425,0.105,0.065
0,0.6675,0.9,0.095,0.2
0,0.055,0.6475,0.11,0.115
0,0.96,0.0325,0.08,0.065
0,0.7875,0.7225,0.285,0.555
0,0.1275,0.06,0.045,0.07
0,0.1925,0.035,0.065,0.07
0,0.455,0.395,0.06,0.06
0,0.07,0.425,0.08,0.08
0,0.005,0.47,0.01,0.25
0,0.34,0.1125,0.19,0.145
0,0.2525,0.395,0.505,0.6
0,0.825,0.915,0.35,0.17
0,0.8525,0.48,0.055,0.04
0,0.69,0.585,0.09,0.29
0,0.3475,0.2875,0.075,0.035
0,0.075,0.81,0.05,0.08
0,0.215,0.9325,0.04,0.085
0,0.0925,0.28,0.035,0.09
0,0.22,0.14,0.05,0.07
0,0.25,0.615,0.07,0.04
0,0.0175,0.4225,0.035,0.075
0,0.9825,0.97,0.035,0.06
0,0.3025,0.065,0.165,0.13
0,0.2375,0.055,0.135,0.11
0,0.0225,0.375,0.045,0.14
0,0.05,0.78,0.1,0.2
0,0.52,0.7175,0.31,0.115
0,0.195,0.63,0.33,0.07
0,0.8675,0.56,0.265,0.27
0,0.685,0.1325,0.1,0.225
0,0.0025,0.2275,0.005,0.065
0,0.6175,0.765,0.095,0.07
0,0.6625,0.86,0.095,0.06
0,0.8975,0.985,0.085,0.03
0,0.1325,0.305,0.065,0.07
0,0.1175,0.3875,0.065,0.065
0,0.1775,0.5025,0.075,0.075
0,0.375,0.6175,0.1,0.095
0,0.3575,0.66,0.085,0.09
0,0.71,0.0425,0.16,0.085
0,0.91,0.31,0.18,0.13
0,0.605,0.8125,0.04,0.075
0,0.725,0.47,0.07,0.25
0,0.5375,0.635,0.415,0.28
0,0.48,0.365,0.22,0.25
0,0.1225,0.0625,0.245,0.115
0,0.885,0.08,0.17,0.16
0,0.0825,0.2925,0.105,0.245
0,0.175,0.9725,0.35,0.055
0,0.5,0.67,0.13,0.12
0,0.0375,0.56,0.075,0.15
0,0.895,0.37,0.21,0.17
0,0.72,0.545,0.56,0.5
0,0.785,0.505,0.07,0.1
0,0.7275,0.455,0.095,0.37
0,0.905,0.8225,0.19,0.345
0,0.2375,0.9175,0.265,0.165
0,0.6125,0.925,0.155,0.14
0,0.0325,0.09,0.065,0.18
0,0.9675,0.6675,0.065,0.235
0,0.165,0.8875,0.33,0.125
0,0.235,0.37,0.47,0.25
0,0.94,0.0175,0.12,0.035
0,0.73,0.9,0.12,0.2
0,0.735,0.175,0.29,0.07
0,0.655,0.375,0.41,0.11
0,0.125,0.1125,0.25,0.225
0,0.3325,0.3375,0.185,0.165
0,0.795,0.82,0.25,0.24
0,0.205,0.485,0.33,0.17
0,0.8625,0.87,0.275,0.26
0,0.155,0.8725,0.31,0.205
0,0.035,0.0625,0.07,0.125
0,0.68,0.185,0.41,0.15
0,0.3675,0.4275,0.165,0.185
0,0.7975,0.3425,0.255,0.285
0,0.1825,0.2025,0.275,0.405
0,0.245,0.755,0.49,0.49
0,0.395,0.0025,0.03,0.005
0,0.525,0.565,0.16,0.28
0,0.3525,0.3425,0.135,0.075
0,0.29,0.5225,0.51,0.125
0,0.34,0.09,0.28,0.18
0,0.2525,0.0375,0.195,0.075
0,0.45,0.685,0.9,0.31
0,0.2925,0.5625,0.275,0.285
0,0.16,0.15,0.32,0.15
0,0.4875,0.0775,0.325,0.095
0,0.0475,0.67,0.095,0.11
0,0.8125,0.42,0.185,0.13
0,0.7375,0.7775,0.285,0.085
0,0.1675,0.335,0.335,0.13
0,0.265,0.3675,0.18,0.055
0,0.1025,0.5325,0.085,0.215
0,0.6925,0.945,0.135,0.11
0,0.195,0.1475,0.09,0.295
0,0.55,0.8,0.07,0.3
0,0.975,0.685,0.05,0.31
0,0.9025,0.9475,0.145,0.105
0,0.5925,0.715,0.175,0.19
0,0.045,0.54,0.09,0.28
0,0.835,0.0125,0.04,0.025
0,0.88,0.17,0.06,0.11
0,0.59,0.035,0.07,0.07
0,0.8475,0.8375,0.095,0.085
0,0.1525,0.1675,0.065,0.075
0,0.1575,0.325,0.065,0.07
0,0.385,0.0125,0.08,0.025
0,0.9325,0.335,0.045,0.05
0,0.03,0.455,0.06,0.08
0,0.0575,0.95,0.075,0.07
0,0.8825,0.92,0.235,0.16
0,0.5425,0.97,0.055,0.06
0,0.975,0.545,0.05,0.15
0,0.9725,0.3025,0.055,0.125
0,0.735,0.395,0.29,0.23
0,0.7075,0.84,0.265,0.23
0,0.0475,0.0375,0.095,0.075
0,0.995,0.645,0.01,0.11
0,0.3525,0.99,0.385,0.02
0,0.025,0.7625,0.05,0.235
0,0.145,0.3225,0.15,0.285
0,0.09,0.1075,0.18,0.105
0,0.9575,0.2575,0.085,0.195
0,0.705,0.025,0.35,0.05
0,0.7525,0.2,0.115,0.15
0,0.63,0.2775,0.39,0.095
0,0.5475,0.6125,0.155,0.135
0,0.6875,0.9625,0.085,0.075
0,0.2025,0.2525,0.105,0.115
0,0.6175,0.97,0.095,0.06
0,0.2975,0.35,0.065,0.06
0,0.2725,0.37,0.075,0.07
0,0.3525,0.4175,0.065,0.075
0,0.415,0.4675,0.05,0.055
0,0.465,0.5225,0.07,0.065
0,0.9525,0.81,0.095,0.16
0,0.9975,0.97,0.005,0.06
0,0.385,0.8925,0.12,0.205
0,0.8325,0.245,0.335,0.49
0,0.865,0.9525,0.27,0.095
0,0.0325,0.705,0.065,0.19
0,0.985,0.2225,0.03,0.065
0,0.5125,0.5175,0.335,0.145
0,0.8225,0.87,0.285,0.08
0,0.0325,0.3925,0.065,0.175
0,0.795,0.275,0.27,0.49
0,0.88,0.8425,0.24,0.315
0,0.1275,0.175,0.125,0.05
0,0.245,0.2275,0.15,0.055
0,0.0725,0.065,0.145,0.13
0,0.155,0.1975,0.05,0.075
0,0.0225,0.01,0.045,0.02
0,0.13,0.035,0.06,0.07
0,0.095,0.1825,0.05,0.055
0,0.095,0.25,0.06,0.07
0,0.205,0.42,0.06,0.1
0,0.04,0.1075,0.05,0.085
0,0.0975,0.3575,0.045,0.075
0,0.245,0.4025,0.06,0.075
0,0.0275,0.255,0.045,0.07
0,0.185,0.12,0.05,0.06
0,0.9325,0.3325,0.135,0.225
0,0.435,0.7675,0.32,0.465
0,0.99,0.815,0.02,0.37
0,0.515,0.165,0.39,0.33
0,0.65,0.0475,0.16,0.035
0,0.25,0.8225,0.19,0.295
0,0.165,0.5225,0.24,0.285
0,0.6625,0.8475,0.175,0.185
0,0.125,0.9425,0.11,0.115
0,0.0025,0.6325,0.005,0.085
0,0.2525,0.9625,0.085,0.075
0,0.6275,0.8525,0.095,0.115
0,0.43,0.2875,0.21,0.225
0,0.9825,0.9875,0.035,0.025
0,0.935,0.185,0.13,0.11
0,0.4325,0.06,0.055,0.06
0,0.4575,0.8575,0.415,0.255
0,0.875,0.9675,0.25,0.065
0,0.83,0.04,0.11,0.08
0,0.88,0.5975,0.17,0.265
0,0.935,0.775,0.13,0.14
0,0.945,0.5075,0.11,0.105
0,0.83,0.305,0.05,0.13
0,0.0225,0.54,0.045,0.07
0,0.8625,0.6925,0.275,0.125
0,0.265,0.03,0.12,0.06
0,0.7525,0.99,0.305,0.02
0,0.0475,0.6075,0.095,0.225
0,0.11,0.9375,0.22,0.125
0,0.0575,0.075,0.115,0.13
0,0.9925,0.525,0.015,0.18
0,0.21,0.3075,0.16,0.205
0,0.1275,0.4675,0.155,0.225
0,0.875,0.2475,0.22,0.145
0,0.075,0.935,0.07,0.13
0,0.88,0.265,0.24,0.12
0,0.2325,0.6825,0.255,0.275
0,0.155,0.1875,0.09,0.245
0,0.75,0.52,0.16,0.22
0,0.17,0.7625,0.34,0.075
0,0.605,0.435,0.23,0.06
0,0.65,0.9475,0.11,0.105
0,0.9475,0.1275,0.105,0.225
0,0.0425,0.2325,0.085,0.245
0,0.515,0.2975,0.08,0.145
0,0.3025,0.33,0.135,0.06
0,0.395,0.0725,0.36,0.105
0,0.4425,0.0225,0.185,0.045
0,0.29,0.0825,0.24,0.085
0,0.37,0.5975,0.11,0.045
0,0.7625,0.655,0.105,0.05
0,0.715,0.665,0.33,0.11
0,0.9925,0.9875,0.015,0.025
0,0.27,0.565,0.03,0.09
0,0.2275,0.6125,0.045,0.095
0,0.235,0.785,0.03,0.05
0,0.49,0.93,0.06,0.09
0,0.7775,0.345,0.165,0.24
0,0.535,0.9275,0.06,0.075
0,0.0025,0.4,0.005,0.08
0,0.3125,0.6975,0.045,0.095
0,0.065,0.325,0.04,0.08
0,0.3225,0.95,0.065,0.08
0,0.1225,0.415,0.065,0.06
0,0.41,0.995,0.04,0.01
0,0.5825,0.9,0.065,0.09
0,0.9875,0.67,0.025,0.11
0,0.61,0.0575,0.1,0.115
0,0.1125,0.52,0.065,0.08
0,0.175,0.4825,0.05,0.085
0,0.0025,0.8475,0.005,0.305
0,0.0925,0.5425,0.185,0.225
0,0.085,0.105,0.17,0.08
0,0.215,0.14,0.16,0.08
0,0.34,0.91,0.36,0.18
0,0.06,0.9925,0.12,0.015
0,0.97,0.955,0.06,0.09
0,0.075,0.0625,0.15,0.125
0,0.6825,0.6375,0.085,0.215
0,0.8875,0.8725,0.225,0.225
0,0.1625,0.285,0.125,0.06
0,0.3975,0.2025,0.125,0.055
0,0.6325,0.095,0.165,0.05
0,0.905,0.4375,0.09,0.035
0,0.995,0.745,0.01,0.04
0,0.7075,0.2775,0.115,0.055
0,0.34,0.89,0.14,0.12
0,0.315,0.8625,0.12,0.105
0,0.2075,0.3925,0.115,0.055
0,0.005,0.47,0.01,0.07
0,0.4425,0.4475,0.125,0.035
0,0.6575,0.605,0.095,0.06
0,0.985,0.92,0.03,0.16
0,0.415,0.145,0.33,0.08
0,0.905,0.54,0.19,0.07
0,0.765,0.12,0.09,0.24
0,0.125,0.13,0.09,0.04
0,0.665,0.025,0.36,0.05
0,0.1925,0.3225,0.385,0.175
0,0.21,0.44,0.42,0.16
0,0.7225,0.1525,0.555,0.295
0,0.0475,0.5825,0.095,0.135
0,0.635,0.58,0.4,0.4
0,0.1375,0.165,0.235,0.33
0,0.3675,0.755,0.265,0.27
0,0.64,0.945,0.09,0.11
0,0.385,0.2675,0.25,0.245
0,0.7725,0.3325,0.225,0.155
0,0.6475,0.5575,0.235,0.225
0,0.3625,0.1275,0.295,0.175
0,0.385,0.885,0.63,0.17
0,0.6225,0.44,0.295,0.1
0,0.3525,0.6175,0.065,0.125
0,0.9125,0.43,0.175,0.15
0,0.87,0.9725,0.26,0.055
0,0.19,0.1475,0.1,0.295
0,0.4925,0.755,0.435,0.49
0,0.015,0.6425,0.03,0.095
0,0.14,0.4375,0.05,0.075
0,0.09,0.95,0.15,0.05
0,0.785,0.365,0.05,0.21
0,0.6875,0.915,0.335,0.17
0,0.4225,0.0175,0.405,0.035
0,0.7925,0.03,0.275,0.06
0,0.2575,0.795,0.055,0.18
0,0.0575,0.2075,0.115,0.415
0,0.9075,0.205,0.185,0.22
0,0.74,0.7725,0.1,0.265
0,0.9275,0.505,0.115,0.22
0,0.07,0.1375,0.14,0.275
0,0.025,0.1375,0.05,0.135
0,0.1575,0.97,0.075,0.06
0,0.36,0.65,0.09,0.13
0,0.4,0.635,0.1,0.11
0,0.62,0.845,0.09,0.08
0,0.4825,0.105,0.295,0.08
0,0.2475,0.0475,0.205,0.095
0,0.095,0.795,0.19,0.24
0,0.4725,0.285,0.115,0.25
0,0.4575,0.355,0.055,0.11
0,0.03,0.7875,0.06,0.215
0,0.17,0.7625,0.34,0.075
0,0.785,0.77,0.17,0.14
0,0.9175,0.5575,0.165,0.135
0,0.9825,0.675,0.035,0.11
0,0.6775,0.4775,0.155,0.205
0,0.325,0.0075,0.1,0.015
0,0.5,0.0625,0.07,0.065
0,0.5375,0.1425,0.075,0.075
0,0.6125,0.11,0.075,0.07
0,0.6225,0.2,0.075,0.06
0,0.13,0.6625,0.11,0.035
0,0.2025,0.6425,0.045,0.045
0,0.0425,0.76,0.035,0.07
0,0.21,0.26,0.12,0.15
0,0.27,0.4775,0.41,0.375
0,0.8975,0.77,0.045,0.08
0,0.3775,0.025,0.045,0.05
0,0.26,0.31,0.07,0.08
0,0.3,0.035,0.06,0.07
